9.700312531945439742e-01,-2.429801799032638709e-01
9.569403357322088244e-01,-2.902846772544623311e-01
9.415440651830208063e-01,-3.368898533922200511e-01
9.238795325112867385e-01,-3.826834323650897818e-01
9.039892931234433382e-01,-4.275550934302820849e-01
8.819212643483550496e-01,-4.713967368259976420e-01
8.577286100002721181e-01,-5.141027441932216613e-01
8.314696123025452357e-01,-5.555702330196021776e-01
8.032075314806449429e-01,-5.956993044924333569e-01
7.730104533627369934e-01,-6.343932841636454878e-01
7.409511253549592169e-01,-6.715589548470183301e-01
7.071067811865475727e-01,-7.071067811865474617e-01
6.715589548470183301e-01,-7.409511253549591059e-01
6.343932841636454878e-01,-7.730104533627369934e-01
5.956993044924334679e-01,-8.032075314806448318e-01
5.555702330196022887e-01,-8.314696123025452357e-01
5.141027441932216613e-01,-8.577286100002721181e-01
4.713967368259978086e-01,-8.819212643483549385e-01
4.275550934302821959e-01,-9.039892931234433382e-01
3.826834323650898373e-01,-9.238795325112867385e-01
3.368898533922200511e-01,-9.415440651830208063e-01
2.902846772544623311e-01,-9.569403357322088244e-01
2.429801799032639820e-01,-9.700312531945439742e-01
1.950903220161283314e-01,-9.807852804032304306e-01
1.467304744553617479e-01,-9.891765099647810144e-01
9.801714032956077016e-02,-9.951847266721968177e-01
4.906767432741812596e-02,-9.987954562051724050e-01
1.000000000000000000e+00,-0.000000000000000000e+00
9.891765099647810144e-01,-1.467304744553617479e-01
9.569403357322088244e-01,-2.902846772544623311e-01
9.039892931234433382e-01,-4.275550934302820849e-01
8.314696123025452357e-01,-5.555702330196021776e-01
7.409511253549592169e-01,-6.715589548470183301e-01
6.343932841636454878e-01,-7.730104533627369934e-01
5.141027441932216613e-01,-8.577286100002721181e-01
3.826834323650898373e-01,-9.238795325112867385e-01
2.429801799032639820e-01,-9.700312531945439742e-01
9.801714032956077016e-02,-9.951847266721968177e-01
-4.906767432741800800e-02,-9.987954562051724050e-01
-1.950903220161281926e-01,-9.807852804032304306e-01
-3.368898533922199401e-01,-9.415440651830208063e-01
-4.713967368259976976e-01,-8.819212643483550496e-01
-5.956993044924333569e-01,-8.032075314806449429e-01
-7.071067811865474617e-01,-7.071067811865475727e-01
-8.032075314806448318e-01,-5.956993044924334679e-01
-8.819212643483549385e-01,-4.713967368259978641e-01
-9.415440651830206953e-01,-3.368898533922203287e-01
-9.807852804032304306e-01,-1.950903220161286089e-01
-9.987954562051724050e-01,-4.906767432741796636e-02
-9.951847266721969287e-01,9.801714032956058975e-02
-9.700312531945439742e-01,2.429801799032638154e-01
-9.238795325112868495e-01,3.826834323650896708e-01
-8.577286100002722291e-01,5.141027441932215503e-01
-7.730104533627371044e-01,6.343932841636452657e-01
-6.715589548470186632e-01,7.409511253549588838e-01
-5.555702330196021776e-01,8.314696123025452357e-01
-4.275550934302824735e-01,9.039892931234431162e-01
-2.902846772544624421e-01,9.569403357322088244e-01
-1.467304744553623030e-01,9.891765099647809034e-01
1.000000000000000000e+00,-0.000000000000000000e+00
9.996988186962042500e-01,-2.454122852291228812e-02
9.987954562051724050e-01,-4.906767432741801493e-02
9.972904566786902070e-01,-7.356456359966742631e-02
9.951847266721969287e-01,-9.801714032956060363e-02
9.924795345987099671e-01,-1.224106751992161957e-01
9.891765099647810144e-01,-1.467304744553617479e-01
9.852776423889412216e-01,-1.709618887603012172e-01
9.807852804032304306e-01,-1.950903220161282481e-01
9.757021300385285700e-01,-2.191012401568697976e-01
9.700312531945439742e-01,-2.429801799032638709e-01
9.637760657954398402e-01,-2.667127574748983654e-01
9.569403357322088244e-01,-2.902846772544623311e-01
9.495281805930366748e-01,-3.136817403988915176e-01
9.415440651830208063e-01,-3.368898533922200511e-01
9.329927988347389567e-01,-3.598950365349881109e-01
9.238795325112867385e-01,-3.826834323650897818e-01
9.142097557035306910e-01,-4.052413140049898610e-01
9.039892931234433382e-01,-4.275550934302820849e-01
8.932243011955153245e-01,-4.496113296546065397e-01
8.819212643483550496e-01,-4.713967368259976420e-01
8.700869911087114605e-01,-4.928981922297840379e-01
8.577286100002721181e-01,-5.141027441932216613e-01
8.448535652497071169e-01,-5.349976198870971533e-01
8.314696123025452357e-01,-5.555702330196021776e-01
8.175848131515837114e-01,-5.758081914178453387e-01
8.032075314806449429e-01,-5.956993044924333569e-01
7.883464276266062276e-01,-6.152315905806268193e-01
7.730104533627369934e-01,-6.343932841636454878e-01
7.572088465064845675e-01,-6.531728429537767555e-01
7.409511253549592169e-01,-6.715589548470183301e-01
7.242470829514670028e-01,-6.895405447370668295e-01
1.000000000000000000e+00,-0.000000000000000000e+00
9.924795345987099671e-01,-1.224106751992161957e-01
9.700312531945439742e-01,-2.429801799032638709e-01
9.329927988347389567e-01,-3.598950365349881109e-01
8.819212643483550496e-01,-4.713967368259976420e-01
8.175848131515837114e-01,-5.758081914178453387e-01
7.409511253549592169e-01,-6.715589548470183301e-01
6.531728429537768665e-01,-7.572088465064844565e-01
5.555702330196022887e-01,-8.314696123025452357e-01
4.496113296546065952e-01,-8.932243011955153245e-01
3.368898533922200511e-01,-9.415440651830208063e-01
2.191012401568697698e-01,-9.757021300385285700e-01
9.801714032956077016e-02,-9.951847266721968177e-01
-2.454122852291214241e-02,-9.996988186962042500e-01
-1.467304744553616369e-01,-9.891765099647810144e-01
-2.667127574748983099e-01,-9.637760657954398402e-01
-3.826834323650897263e-01,-9.238795325112867385e-01
-4.928981922297839824e-01,-8.700869911087114605e-01
-5.956993044924333569e-01,-8.032075314806449429e-01
-6.895405447370669405e-01,-7.242470829514668917e-01
-7.730104533627369934e-01,-6.343932841636454878e-01
-8.448535652497071169e-01,-5.349976198870971533e-01
-9.039892931234433382e-01,-4.275550934302820294e-01
-9.495281805930366748e-01,-3.136817403988914066e-01
-9.807852804032304306e-01,-1.950903220161286089e-01
-9.972904566786902070e-01,-7.356456359966773162e-02
-9.987954562051724050e-01,4.906767432741772350e-02
-9.852776423889413326e-01,1.709618887603009674e-01
-9.569403357322089354e-01,2.902846772544621090e-01
-9.142097557035308020e-01,4.052413140049896390e-01
-8.577286100002722291e-01,5.141027441932215503e-01
-7.883464276266063386e-01,6.152315905806267082e-01
1.000000000000000000e+00,-0.000000000000000000e+00
9.972904566786902070e-01,-7.356456359966742631e-02
9.891765099647810144e-01,-1.467304744553617479e-01
9.757021300385285700e-01,-2.191012401568697976e-01
9.569403357322088244e-01,-2.902846772544623311e-01
9.329927988347389567e-01,-3.598950365349881109e-01
9.039892931234433382e-01,-4.275550934302820849e-01
8.700869911087114605e-01,-4.928981922297840379e-01
8.314696123025452357e-01,-5.555702330196021776e-01
7.883464276266062276e-01,-6.152315905806268193e-01
7.409511253549592169e-01,-6.715589548470183301e-01
6.895405447370669405e-01,-7.242470829514668917e-01
6.343932841636454878e-01,-7.730104533627369934e-01
5.758081914178453387e-01,-8.175848131515837114e-01
5.141027441932216613e-01,-8.577286100002721181e-01
4.496113296546065952e-01,-8.932243011955153245e-01
3.826834323650898373e-01,-9.238795325112867385e-01
3.136817403988915731e-01,-9.495281805930366748e-01
2.429801799032639820e-01,-9.700312531945439742e-01
1.709618887603013559e-01,-9.852776423889412216e-01
9.801714032956077016e-02,-9.951847266721968177e-01
2.454122852291226384e-02,-9.996988186962042500e-01
-4.906767432741800800e-02,-9.987954562051724050e-01
-1.224106751992161540e-01,-9.924795345987099671e-01
-1.950903220161281926e-01,-9.807852804032304306e-01
-2.667127574748983099e-01,-9.637760657954398402e-01
-3.368898533922199401e-01,-9.415440651830208063e-01
-4.052413140049897500e-01,-9.142097557035306910e-01
-4.713967368259976976e-01,-8.819212643483550496e-01
-5.349976198870970423e-01,-8.448535652497072279e-01
-5.956993044924333569e-01,-8.032075314806449429e-01
-6.531728429537765335e-01,-7.572088465064847895e-01
1.000000000000000000e+00,-0.000000000000000000e+00
9.852776423889412216e-01,-1.709618887603012172e-01
9.415440651830208063e-01,-3.368898533922200511e-01
8.700869911087114605e-01,-4.928981922297840379e-01
7.730104533627369934e-01,-6.343932841636454878e-01
6.531728429537768665e-01,-7.572088465064844565e-01
5.141027441932216613e-01,-8.577286100002721181e-01
3.598950365349882774e-01,-9.329927988347388457e-01
1.950903220161283314e-01,-9.807852804032304306e-01
2.454122852291226384e-02,-9.996988186962042500e-01
-1.467304744553616369e-01,-9.891765099647810144e-01
-3.136817403988914066e-01,-9.495281805930366748e-01
-4.713967368259976976e-01,-8.819212643483550496e-01
-6.152315905806268193e-01,-7.883464276266063386e-01
-7.409511253549588838e-01,-6.715589548470185521e-01
-8.448535652497071169e-01,-5.349976198870971533e-01
-9.238795325112867385e-01,-3.826834323650898928e-01
-9.757021300385284590e-01,-2.191012401568700474e-01
-9.987954562051724050e-01,-4.906767432741796636e-02
-9.924795345987099671e-01,1.224106751992160985e-01
-9.569403357322089354e-01,2.902846772544621090e-01
-8.932243011955153245e-01,4.496113296546066507e-01
-8.032075314806449429e-01,5.956993044924332459e-01
-6.895405447370670515e-01,7.242470829514667807e-01
-5.555702330196021776e-01,8.314696123025452357e-01
-4.052413140049903606e-01,9.142097557035304689e-01
-2.429801799032641207e-01,9.700312531945439742e-01
-7.356456359966735692e-02,9.972904566786902070e-01
9.801714032956009015e-02,9.951847266721969287e-01
2.667127574748981989e-01,9.637760657954399512e-01
4.275550934302821404e-01,9.039892931234433382e-01
5.758081914178448946e-01,8.175848131515839334e-01
